id,issue_date,employment_length,home_ownership,income_category,annual_income,loan_amount,term,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_payment,installment,region
37147516,2014-12-04,10.0,RENT,Low,23500,2000, 36 months,major_purchase,High,Good Loan,15.99,D,14.86,912.25,70.31,cannught
36119227,2014-12-04,8.0,RENT,Medium,125000,21000, 60 months,credit_card,High,Good Loan,14.99,C,17.67,6458.26,499.48,munster
37307602,2014-12-04,10.0,RENT,Low,37696,11400, 60 months,debt_consolidation,Low,Good Loan,12.39,C,20.95,3318.07,255.84,cannught
36290286,2014-12-04,10.0,MORTGAGE,Low,90000,20000, 60 months,credit_card,Low,Good Loan,8.19,A,5.79,5346.15,407.35,Northern-Irl
36798872,2014-12-04,10.0,OWN,Low,50000,20000, 36 months,credit_card,High,Good Loan,14.99,C,10.73,8343.33,693.21,ulster
36360443,2014-12-04,10.0,MORTGAGE,Low,60000,6000, 36 months,home_improvement,Low,Good Loan,6.49,A,15.58,6232.1,183.87,Northern-Irl
37227569,2014-12-04,10.0,RENT,Medium,125000,35000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,5.74,10299.82,796.18,Northern-Irl
36310417,2014-12-04,10.0,MORTGAGE,Medium,160000,6000, 36 months,credit_card,Low,Good Loan,8.19,A,7.59,6380.98,188.55,ulster
36400422,2014-12-04,7.0,RENT,Low,70000,28000, 36 months,debt_consolidation,High,Good Loan,15.99,D,38.94,12770.51,984.26,leinster
37157506,2014-12-04,7.0,MORTGAGE,Low,85000,15000, 60 months,debt_consolidation,High,Good Loan,13.66,C,31.3,4491.69,346.39,leinster
36210544,2014-12-04,10.0,RENT,Low,85000,10000, 60 months,debt_consolidation,Low,Good Loan,8.67,B,13.7,2673.05,205.99,Northern-Irl
37127467,2014-12-04,6.05,OWN,Low,14904,3250, 36 months,home_improvement,High,Good Loan,15.59,D,32.69,1474.12,113.61,leinster
35703259,2014-12-04,7.0,RENT,Low,49000,17625, 36 months,debt_consolidation,High,Good Loan,17.14,D,16.75,8168.15,629.61,Northern-Irl
36370448,2014-12-04,1.0,RENT,Low,86700,10450, 36 months,debt_consolidation,Low,Good Loan,11.44,B,20.72,4469.39,344.31,munster
36500606,2014-12-04,10.0,RENT,Low,73100,5000, 36 months,other,High,Good Loan,15.99,D,29.86,2276.13,175.77,ulster
37711348,2014-12-04,10.0,MORTGAGE,Medium,150000,15000, 60 months,debt_consolidation,High,Good Loan,18.54,E,5.4,4600.78,385.33,ulster
36410565,2014-12-04,10.0,RENT,Low,76000,24000, 60 months,debt_consolidation,High,Good Loan,15.99,D,14.66,25783.48,583.51,Northern-Irl
36350468,2014-12-04,6.05,MORTGAGE,Low,40082,13600, 36 months,debt_consolidation,High,Good Loan,21.99,E,32.87,6734.55,519.32,leinster
37137502,2014-12-04,2.0,RENT,Low,56000,3000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,7.76,3083.34,92.62,ulster
36350429,2014-12-04,3.0,RENT,Low,37000,5000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,16.93,2019.55,155.51,ulster
35939714,2014-12-04,6.0,RENT,Low,96000,20000, 36 months,credit_card,Low,Good Loan,6.03,A,10.73,7899.96,608.72,Northern-Irl
36119187,2014-12-04,9.0,MORTGAGE,Low,30000,4000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,6.84,1731.42,133.61,ulster
37087748,2014-12-04,0.5,MORTGAGE,Low,72000,6000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,22.3,2465.55,189.88,ulster
37287956,2014-12-04,10.0,MORTGAGE,Low,44000,18000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,14.46,19406.62,584.96,cannught
37790141,2014-12-04,0.5,RENT,Medium,140000,18000, 36 months,credit_card,Low,Good Loan,7.49,A,6.69,7262.81,559.83,Northern-Irl
37227920,2014-12-04,1.0,OWN,Medium,110000,25000, 36 months,home_improvement,Low,Good Loan,6.49,A,26.4,9941.53,766.12,cannught
35683633,2014-12-04,3.0,RENT,Low,45000,5000, 36 months,debt_consolidation,High,Good Loan,14.31,C,13.25,2227.47,171.65,munster
35673582,2014-12-04,4.0,MORTGAGE,Low,100000,6000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,11.63,2531.37,194.99,munster
35873730,2014-12-04,1.0,RENT,Low,75000,9000, 36 months,credit_card,Low,Good Loan,8.67,B,14.98,3693.99,284.82,leinster
35713820,2014-12-04,10.0,MORTGAGE,Medium,111000,17700, 60 months,home_improvement,High,Good Loan,15.99,D,9.12,19428.84,430.34,cannught
37277780,2014-12-04,6.0,RENT,Low,35000,10000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,18.76,4076.15,314.25,Northern-Irl
35813410,2014-12-04,10.0,MORTGAGE,Low,90000,12000, 36 months,credit_card,Low,Good Loan,7.49,A,10.4,4846.87,373.22,ulster
36088129,2014-12-04,0.5,RENT,Medium,106000,12000, 36 months,car,Low,Good Loan,9.49,B,1.34,4990.09,384.34,ulster
37711880,2014-12-04,2.0,MORTGAGE,Low,50000,20000, 36 months,credit_card,High,Bad Loan,15.59,D,16.47,5636.74,699.1,Northern-Irl
37207850,2014-12-04,2.0,RENT,Low,60000,12000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,26.85,4931.1,379.76,leinster
36018305,2014-12-04,8.0,MORTGAGE,Low,50000,10000, 36 months,credit_card,High,Good Loan,13.66,C,14.93,4406.51,340.13,leinster
36098268,2014-12-04,4.0,OWN,Low,50000,14000, 36 months,credit_card,Low,Good Loan,6.03,A,13.49,14764.68,426.1,cannught
34582777,2014-12-04,6.0,RENT,Low,48000,18150, 36 months,small_business,High,Good Loan,15.59,D,6.08,8232.0,634.44,Northern-Irl
36108352,2014-12-04,2.0,RENT,Low,69100,26000, 60 months,debt_consolidation,High,Good Loan,15.59,D,24.95,8123.54,626.62,munster
36088487,2014-12-04,6.05,MORTGAGE,Medium,112000,20000, 36 months,debt_consolidation,High,Good Loan,17.14,D,17.39,9249.76,714.45,munster
36078485,2014-12-04,10.0,MORTGAGE,Low,89000,32000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,23.21,12215.64,1012.69,Northern-Irl
37267833,2014-12-04,0.5,OWN,Medium,175000,30000, 60 months,debt_consolidation,High,Good Loan,14.31,C,16.74,9113.59,702.88,munster
37854157,2014-12-04,3.0,RENT,Low,68000,12000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,12.97,13100.91,395.37,ulster
35773363,2014-12-04,6.05,OWN,Low,34000,2000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,9.92,831.73,64.06,Northern-Irl
35773334,2014-12-04,4.0,MORTGAGE,Low,71000,13100, 60 months,debt_consolidation,High,Good Loan,17.86,D,25.76,4384.0,331.66,ulster
37267156,2014-12-04,10.0,RENT,Low,46413,15600, 60 months,debt_consolidation,High,Bad Loan,15.59,D,31.21,1866.39,375.98,ulster
34894055,2014-12-04,4.0,MORTGAGE,Low,59000,12000, 36 months,credit_card,Low,Good Loan,9.49,B,20.52,4990.09,384.34,Northern-Irl
37611006,2014-12-04,10.0,OWN,Low,42000,14000, 36 months,credit_card,Low,Good Loan,10.49,B,35.68,5439.24,454.97,munster
37740199,2014-12-04,1.0,RENT,Low,20000,6000, 36 months,debt_consolidation,High,Good Loan,14.99,C,14.99,3983.15,207.97,ulster
35074417,2014-12-04,8.0,MORTGAGE,Low,67600,10800, 60 months,home_improvement,High,Good Loan,15.59,D,13.19,3374.42,260.29,cannught
37237954,2014-12-04,10.0,MORTGAGE,Medium,150000,10000, 36 months,vacation,Low,Good Loan,6.99,A,4.77,4005.72,308.73,Northern-Irl
37227797,2014-12-04,5.0,RENT,Low,60000,12000, 60 months,debt_consolidation,High,Good Loan,13.66,C,12.1,3584.22,277.11,leinster
35999549,2014-12-04,4.0,MORTGAGE,Low,50000,7600, 36 months,home_improvement,Low,Good Loan,11.99,B,9.55,3276.14,252.4,leinster
35663394,2014-12-04,3.0,RENT,Medium,115000,15000, 60 months,small_business,High,Good Loan,14.99,C,13.13,4625.65,356.78,leinster
35146178,2014-12-04,10.0,MORTGAGE,Low,39104,19475, 60 months,debt_consolidation,High,Good Loan,15.59,D,11.45,6084.94,469.37,leinster
35266428,2014-12-04,10.0,RENT,Low,50000,20000, 60 months,debt_consolidation,High,Good Loan,14.31,C,37.57,6059.87,468.59,leinster
35286660,2014-12-04,10.0,MORTGAGE,High,250000,10000, 36 months,major_purchase,Low,Good Loan,6.49,A,9.77,3976.64,306.45,Northern-Irl
34662855,2014-12-04,0.5,RENT,Low,25000,11000, 36 months,debt_consolidation,High,Good Loan,14.99,C,16.03,4947.35,381.27,ulster
35246655,2014-12-04,4.0,MORTGAGE,Low,25000,7000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,18.48,3060.74,235.83,leinster
37751772,2014-12-04,0.5,MORTGAGE,Low,65000,17600, 60 months,credit_card,Low,Good Loan,9.49,B,15.36,4420.68,369.55,Northern-Irl
35196767,2014-12-04,0.5,RENT,Low,38519,19200, 36 months,credit_card,High,Good Loan,13.66,C,38.06,9085.43,653.05,Northern-Irl
37307448,2014-12-04,8.0,MORTGAGE,Low,60000,12000, 60 months,debt_consolidation,High,Good Loan,18.54,E,32.92,3995.02,308.26,cannught
35863192,2014-12-04,1.0,RENT,Low,45000,21000, 60 months,debt_consolidation,Low,Good Loan,11.99,B,20.91,6043.41,467.03,ulster
37692013,2014-12-04,10.0,MORTGAGE,Low,45000,1000, 36 months,other,Low,Good Loan,11.99,B,29.55,397.52,33.21,cannught
36128488,2014-12-04,1.0,MORTGAGE,Medium,120000,30000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,22.37,12656.74,974.94,Northern-Irl
36148421,2014-12-04,10.0,MORTGAGE,Low,92000,24000, 60 months,home_improvement,High,Good Loan,17.86,D,22.07,7875.25,607.62,leinster
36088204,2014-12-04,9.0,RENT,Low,36433,2400, 36 months,other,High,Good Loan,18.54,E,11.73,1131.52,87.42,Northern-Irl
36019288,2014-12-04,7.0,MORTGAGE,High,380000,15000, 36 months,credit_card,Low,Good Loan,7.49,A,8.6,16008.09,466.53,Northern-Irl
35873495,2014-12-04,2.0,OWN,Low,38000,15000, 60 months,debt_consolidation,Low,Good Loan,8.67,B,8.48,4009.52,308.98,leinster
36068606,2014-12-04,7.0,MORTGAGE,Low,72000,13000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,16.33,5250.88,404.33,munster
37630961,2014-12-04,10.0,OWN,Low,64000,15000, 60 months,debt_consolidation,Low,Good Loan,11.99,B,13.73,3983.22,333.6,ulster
36138675,2014-12-04,10.0,MORTGAGE,Low,72000,33600, 60 months,debt_consolidation,Low,Good Loan,12.39,C,24.35,9756.52,754.06,cannught
36059262,2014-12-04,6.0,RENT,Low,32000,9600, 36 months,debt_consolidation,High,Good Loan,15.99,D,36.08,4378.58,337.47,ulster
37600209,2014-12-04,10.0,RENT,Low,48682,15000, 36 months,debt_consolidation,High,Good Loan,14.99,C,20.78,6733.85,519.91,ulster
37227772,2014-12-04,10.0,MORTGAGE,Low,88800,15000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,37.74,6114.16,471.37,munster
37781367,2014-12-04,10.0,OWN,Low,45000,3000, 36 months,credit_card,High,Good Loan,15.59,D,14.53,3213.28,104.87,leinster
36138531,2014-12-04,6.0,RENT,Low,22000,7000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,10.61,2856.43,219.97,leinster
36119026,2014-12-04,4.0,MORTGAGE,Low,92500,10000, 36 months,home_improvement,Low,Good Loan,6.49,A,6.14,3980.24,306.45,cannught
35949404,2014-12-04,4.0,MORTGAGE,Low,70000,4500, 36 months,other,Low,Good Loan,11.44,B,6.74,1924.65,148.27,leinster
35999284,2014-12-04,0.5,RENT,Low,49000,12000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,7.71,3492.77,269.31,Northern-Irl
34954595,2014-12-04,2.0,MORTGAGE,Low,100000,20000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,12.0,8316.87,640.57,leinster
37641457,2014-12-04,10.0,MORTGAGE,Low,32000,13400, 36 months,debt_consolidation,High,Good Loan,13.66,C,27.79,5443.94,455.78,leinster
36019528,2014-12-04,10.0,MORTGAGE,Low,80000,6000, 36 months,credit_card,High,Good Loan,14.31,C,19.34,2672.97,205.98,Northern-Irl
34474017,2014-12-04,10.0,RENT,Low,45000,19750, 60 months,debt_consolidation,High,Good Loan,14.99,C,32.03,6090.3,469.75,ulster
36039529,2014-12-04,2.0,MORTGAGE,Low,16000,1300, 36 months,major_purchase,High,Good Loan,15.99,D,13.95,1310.98,45.7,ulster
37307721,2014-12-04,10.0,MORTGAGE,Low,89000,1400, 36 months,other,Low,Good Loan,9.49,B,13.71,582.18,44.84,leinster
37601820,2014-12-04,10.0,MORTGAGE,Low,58000,5500, 36 months,debt_consolidation,Low,Good Loan,6.99,A,23.17,2035.46,169.8,munster
37611805,2014-12-04,2.0,RENT,Low,94000,19200, 36 months,debt_consolidation,Low,Good Loan,11.44,B,24.63,7566.79,632.6,leinster
31396726,2014-12-04,0.5,MORTGAGE,Medium,130000,34000, 36 months,credit_card,Low,Good Loan,11.99,B,24.78,13504.26,1129.13,Northern-Irl
37631862,2014-12-04,6.0,RENT,Low,50000,3000, 36 months,major_purchase,High,Good Loan,13.66,C,13.66,3035.19,102.04,ulster
36158466,2014-12-04,0.5,RENT,Low,50000,12000, 60 months,debt_consolidation,High,Good Loan,17.86,D,7.37,3937.62,303.81,leinster
35978798,2014-12-04,2.0,MORTGAGE,Low,88000,24000, 60 months,debt_consolidation,High,Good Loan,17.14,D,20.25,7906.59,598.27,munster
37177779,2014-12-04,8.0,RENT,Low,35000,7500, 36 months,debt_consolidation,Low,Good Loan,8.67,B,8.57,3078.33,237.35,Northern-Irl
35843254,2014-12-04,4.0,MORTGAGE,Low,37000,11050, 60 months,debt_consolidation,High,Good Loan,16.49,D,32.95,3794.55,271.6,leinster
37167865,2014-12-04,6.05,MORTGAGE,Low,51279,10000, 36 months,credit_card,Low,Good Loan,11.44,B,24.62,4270.53,329.48,cannught
35813177,2014-12-04,10.0,MORTGAGE,Low,65281,13100, 60 months,debt_consolidation,High,Good Loan,14.31,C,32.37,3979.68,306.93,leinster
34343206,2014-12-04,2.0,RENT,Low,52000,13600, 36 months,credit_card,Low,Good Loan,12.39,C,8.45,5886.66,454.26,munster
35989056,2014-12-04,10.0,MORTGAGE,Low,100000,24000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,24.58,9880.68,759.52,cannught
36118888,2014-12-04,8.0,MORTGAGE,Low,41000,12000, 60 months,credit_card,High,Good Loan,14.31,C,20.17,3636.0,281.16,Northern-Irl
37761759,2014-12-04,2.0,RENT,Medium,120000,11775, 36 months,debt_consolidation,High,Good Loan,14.99,C,6.73,4887.75,408.13,ulster
36069030,2014-12-04,6.05,RENT,Low,25000,4000, 36 months,credit_card,High,Good Loan,13.66,C,32.65,1765.74,136.06,leinster
36059071,2014-12-04,6.05,RENT,Low,25000,3000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,6.52,1265.75,97.5,ulster
37137875,2014-12-04,4.0,MORTGAGE,Low,49000,17000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,16.05,17653.67,560.11,ulster
37117887,2014-12-04,1.0,MORTGAGE,Low,80000,14000, 60 months,credit_card,Low,Good Loan,10.49,B,25.64,3902.89,300.85,ulster
37077814,2014-12-04,6.0,RENT,Low,47500,13000, 36 months,credit_card,High,Good Loan,13.66,C,13.49,5738.34,442.17,Northern-Irl
37670169,2014-12-04,0.5,RENT,Low,95000,35000, 60 months,debt_consolidation,High,Bad Loan,23.99,F,24.65,7373.0,1006.68,munster
36039348,2014-12-04,10.0,MORTGAGE,Medium,120000,30000, 60 months,debt_consolidation,Low,Good Loan,11.99,B,17.7,8653.49,667.19,ulster
34612890,2014-12-04,6.0,OWN,Low,57000,15025, 36 months,debt_consolidation,High,Good Loan,14.99,C,12.25,16129.13,520.78,Northern-Irl
36200695,2014-12-04,10.0,RENT,Low,90000,12000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,10.01,4990.09,384.34,Northern-Irl
37710293,2014-12-04,10.0,RENT,Low,67000,14400, 36 months,debt_consolidation,Low,Good Loan,6.99,A,14.17,5768.23,444.57,Northern-Irl
37147634,2014-12-04,10.0,MORTGAGE,High,250000,30000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,9.66,11673.06,974.94,ulster
37721298,2014-12-04,10.0,OWN,Medium,120000,35000, 36 months,credit_card,Low,Good Loan,8.67,B,25.04,13266.27,1107.63,leinster
36421113,2014-12-04,10.0,RENT,Low,77000,25600, 36 months,credit_card,Low,Good Loan,6.99,A,30.16,10254.54,790.34,ulster
37247261,2014-12-04,6.05,MORTGAGE,Low,66000,30000, 60 months,debt_consolidation,High,Good Loan,14.31,C,26.98,9089.74,702.88,leinster
37187344,2014-12-04,1.0,RENT,Low,41300,20600, 60 months,debt_consolidation,High,Good Loan,22.99,F,32.0,7530.45,580.61,leinster
36441139,2014-12-04,7.0,RENT,Low,25000,9475, 36 months,credit_card,Low,Good Loan,12.39,C,30.39,10103.81,316.48,cannught
36441106,2014-12-04,6.0,RENT,Low,68355,14000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,8.5,5567.29,429.03,ulster
36271218,2014-12-04,8.0,MORTGAGE,Low,53060,14800, 60 months,debt_consolidation,Low,Good Loan,8.67,B,18.99,3956.05,304.86,munster
36371090,2014-12-04,2.0,RENT,Low,55000,9500, 36 months,credit_card,Low,Good Loan,7.49,A,14.48,3833.2,295.47,Northern-Irl
36341128,2014-12-04,1.0,MORTGAGE,Medium,120000,18000, 60 months,moving,High,Good Loan,21.99,E,20.32,18417.54,497.04,leinster
17713329,2014-12-04,5.0,OWN,Low,60000,15000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,5.82,5967.81,498.15,Northern-Irl
37097233,2014-12-04,10.0,RENT,Low,60000,8000, 36 months,other,Low,Good Loan,12.99,C,1.38,3800.87,269.52,cannught
37147238,2014-12-04,2.0,OWN,Low,24440,8275, 36 months,debt_consolidation,High,Good Loan,16.49,D,20.68,8831.08,292.94,leinster
36281234,2014-12-04,10.0,RENT,Low,55000,15000, 36 months,debt_consolidation,High,Good Loan,16.49,D,19.49,6889.26,531.0,cannught
36038744,2014-12-04,1.0,MORTGAGE,Low,80000,16000, 60 months,debt_consolidation,High,Good Loan,15.59,D,15.34,4985.34,385.62,Northern-Irl
37157118,2014-12-04,10.0,MORTGAGE,Medium,102100,29000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,20.12,11833.7,911.3,ulster
36441174,2014-12-04,7.0,MORTGAGE,Low,80000,25000, 60 months,debt_consolidation,High,Good Loan,17.86,D,16.5,7570.47,632.94,ulster
35734064,2014-12-04,10.0,MORTGAGE,Low,72000,28000, 60 months,debt_consolidation,High,Good Loan,14.99,C,30.05,8634.42,665.98,leinster
36201365,2014-12-04,9.0,RENT,Low,34000,10000, 60 months,debt_consolidation,High,Good Loan,16.49,D,19.8,3186.24,245.8,ulster
36099485,2014-12-04,7.0,MORTGAGE,Low,40000,14000, 60 months,other,High,Good Loan,18.54,E,16.29,4279.63,359.64,ulster
37187317,2014-12-04,0.5,RENT,Low,21000,6000, 36 months,major_purchase,Low,Good Loan,8.19,A,18.69,2445.69,188.55,Northern-Irl
37297282,2014-12-04,2.0,RENT,Low,80000,20000, 60 months,debt_consolidation,High,Bad Loan,18.54,E,38.71,4603.33,513.77,leinster
34492754,2014-12-04,10.0,MORTGAGE,Low,35000,10000, 36 months,credit_card,Low,Good Loan,6.99,A,14.78,4005.72,308.73,Northern-Irl
37077304,2014-12-04,10.0,MORTGAGE,Medium,110812,17000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,12.66,6720.63,517.41,ulster
37187197,2014-12-04,3.0,RENT,Low,35000,16500, 60 months,debt_consolidation,High,Good Loan,15.99,D,12.24,5185.89,401.17,Northern-Irl
37237300,2014-12-04,3.0,RENT,Low,75000,12000, 36 months,debt_consolidation,High,Good Loan,15.59,D,9.19,5442.59,419.46,ulster
37690317,2014-12-04,1.0,RENT,Low,78000,4800, 36 months,vacation,High,Bad Loan,14.31,C,16.02,816.27,164.78,leinster
37700253,2014-12-04,6.0,RENT,Medium,160000,25000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,15.61,9184.43,766.12,cannught
36201125,2014-12-04,9.0,MORTGAGE,Low,38000,16675, 60 months,credit_card,High,Good Loan,15.99,D,31.74,5255.65,405.42,cannught
37117281,2014-12-04,9.0,MORTGAGE,Low,42000,10000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,31.83,4213.08,324.98,leinster
36340983,2014-12-04,8.0,RENT,Low,95000,11000, 60 months,major_purchase,Low,Good Loan,8.67,B,11.32,2935.07,226.59,Northern-Irl
36340544,2014-12-04,2.0,RENT,Low,69360,34625, 60 months,debt_consolidation,High,Good Loan,22.99,F,31.89,12598.25,975.9,ulster
37631158,2014-12-04,10.0,MORTGAGE,High,300000,20000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,14.4,7401.75,617.46,ulster
36350989,2014-12-04,10.0,RENT,Low,90000,5000, 36 months,other,High,Good Loan,15.59,D,16.72,5092.3,174.78,ulster
36411121,2014-12-04,10.0,MORTGAGE,Low,62000,9500, 36 months,debt_consolidation,Low,Good Loan,9.49,B,12.02,3945.49,304.27,Northern-Irl
36381119,2014-12-04,0.5,RENT,Low,33280,8400, 36 months,debt_consolidation,Low,Good Loan,8.67,B,4.29,3447.7,265.83,Northern-Irl
37087298,2014-12-04,8.0,RENT,Low,40000,8000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,25.65,3421.46,263.58,leinster
36330946,2014-12-04,10.0,MORTGAGE,Low,48000,9600, 36 months,debt_consolidation,High,Good Loan,13.66,C,14.48,4237.6,326.53,cannught
36450685,2014-12-04,5.0,MORTGAGE,Low,65000,28550, 60 months,debt_consolidation,High,Good Loan,19.24,E,31.35,9615.91,744.38,leinster
36808167,2014-12-04,10.0,MORTGAGE,Medium,110000,15000, 36 months,other,Low,Good Loan,6.49,A,4.44,5510.63,459.67,cannught
37750239,2014-12-04,10.0,MORTGAGE,Low,41000,16000, 36 months,debt_consolidation,High,Good Loan,13.66,C,13.48,17613.2,544.21,leinster
36371003,2014-12-04,5.0,MORTGAGE,Low,69381,25925, 36 months,debt_consolidation,High,Good Loan,14.31,C,20.12,11528.39,889.97,cannught
36301887,2014-12-04,5.0,RENT,Low,40000,14375, 60 months,debt_consolidation,High,Good Loan,23.99,F,11.49,4942.36,413.46,cannught
36500490,2014-12-04,2.0,RENT,Low,57000,20000, 60 months,debt_consolidation,Low,Good Loan,11.99,B,30.72,5755.63,444.79,Northern-Irl
36490861,2014-12-04,10.0,MORTGAGE,Low,65000,2500, 36 months,major_purchase,Low,Good Loan,11.99,B,20.83,1076.06,83.03,Northern-Irl
36421373,2014-12-04,2.0,MORTGAGE,Low,35000,15325, 36 months,debt_consolidation,Low,Good Loan,12.39,C,11.39,15890.24,511.87,leinster
36520287,2014-12-04,8.0,MORTGAGE,Low,80000,30000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,19.44,13005.74,1002.03,munster
36800985,2014-12-04,7.0,RENT,Low,28000,6900, 36 months,credit_card,High,Good Loan,15.99,D,33.13,3140.89,242.55,Northern-Irl
37601021,2014-12-04,9.0,MORTGAGE,Medium,160000,35000, 60 months,debt_consolidation,High,Good Loan,25.57,F,10.75,12418.64,1039.03,leinster
35663507,2014-12-04,4.0,MORTGAGE,Low,90000,30000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,31.13,8731.86,673.27,leinster
36940159,2014-12-04,9.0,MORTGAGE,Low,98000,14900, 36 months,debt_consolidation,Low,Good Loan,8.67,B,31.42,6115.67,471.54,leinster
36430405,2014-12-04,8.0,RENT,Low,67000,2800, 36 months,other,High,Good Loan,15.99,D,2.69,1277.1,98.43,Northern-Irl
36301475,2014-12-04,2.0,MORTGAGE,Medium,139000,12500, 36 months,debt_consolidation,Low,Good Loan,6.49,A,22.4,4975.27,383.06,Northern-Irl
36840245,2014-12-04,0.5,MORTGAGE,Low,100000,12000, 60 months,home_improvement,High,Good Loan,17.14,D,22.14,3877.39,299.14,munster
36490993,2014-12-04,10.0,RENT,Low,64500,25000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,35.83,7357.02,568.7,leinster
